lat_depart,lon_depart,lat_destination,lon_destination,distance_km
36.556555,10.676397,35.669575,9.105752,180.574
34.43105,10.076961,36.790024,10.172259,289.189
36.186445,9.554757,33.872137,10.093363,302.285
36.802305,10.207866,36.891065,10.189146,12.0
36.846437,10.091826,36.931687,10.271441,22.541
36.733979,10.257755,36.651548,10.738121,55.191
35.675375,10.898664,35.676121,9.103342,187.409
36.844111,10.095694,33.319109,9.87971,422.473
36.849274,10.194119,37.274594,9.860874,68.091
36.831336,10.154763,36.796309,10.172192,5.858
36.477538,8.785194,33.885287,10.093794,339.508
36.848897,10.192476,37.272802,9.86942,62.069
36.832134,10.208057,36.854105,10.196028,3.691
36.86164,10.13965,36.799619,10.583829,44.368
36.357731,9.184064,33.118859,9.045557,407.439
35.276241,10.95053,36.734115,10.245569,195.654
36.049339,10.502994,33.316024,9.877465,340.043
35.931629,10.572627,36.880137,10.337217,123.494
36.808596,10.179657,36.364685,9.182317,111.531
36.730726,10.736117,33.118287,9.049013,482.079
36.408071,10.697643,36.881326,10.151341,86.936
33.317712,9.885112,36.406329,10.702123,398.75
36.809093,10.18008,36.818364,10.162054,2.835
34.736356,10.75806,36.802701,10.170964,256.311
36.183499,9.555597,36.863408,10.141622,95.689
35.28669,10.952314,33.11889,9.052426,331.336
36.755641,10.22465,34.374927,8.836475,306.035
33.321283,9.883028,34.346215,10.550992,144.22
36.869219,10.219368,36.857108,10.137991,9.438
36.355706,9.184625,36.722341,10.733587,153.316
36.883493,10.161194,36.79937,10.588077,44.351
36.832917,10.205606,36.790544,10.590611,38.742
36.823172,10.161482,36.736755,10.255339,16.788
36.557785,10.670791,34.348902,10.559158,267.019
36.8213,10.157485,36.868496,10.218965,9.481
35.282217,10.955909,36.359628,9.181673,213.474
36.929412,10.274916,36.409694,10.702376,82.623
36.833195,10.224311,36.364182,9.181864,117.899
36.41045,10.705046,36.650128,10.741116,31.49
36.874881,10.194211,36.823575,10.156714,7.912
36.648472,10.73852,36.873767,10.197136,63.432
36.647326,10.734704,37.274442,9.866,117.417
36.815073,10.159185,36.927189,10.279236,19.404
36.889448,10.191482,36.930735,10.275765,12.297
34.740466,10.760006,35.673475,9.10893,195.481
36.866554,10.219306,36.662074,9.082018,123.853
36.844858,10.097566,36.816723,10.158762,8.221
36.870239,10.197633,36.796685,10.583774,42.689
35.27819,10.950076,36.051923,10.502318,106.542
34.373691,8.834362,36.882125,10.15369,327.631
36.650555,10.741266,35.926833,10.573661,88.788
36.847433,10.197054,35.500931,11.046463,185.479
36.87372,10.1907,36.811607,10.177597,9.379
36.810332,10.180563,36.795876,10.590488,43.234
36.832008,10.161821,36.814869,10.231443,8.063
36.840563,10.133316,36.648721,10.739041,66.097
33.881794,10.10005,34.431506,10.075126,71.376
36.176214,9.555396,36.728311,10.737763,145.986
36.834221,10.157024,36.880737,10.154122,6.42
33.116163,9.046153,36.822163,10.151513,472.206
36.850373,10.187294,37.272828,9.860641,65.261
36.50475,10.504721,36.561615,10.673204,19.985
36.820389,10.226763,36.874417,10.105454,16.89
36.806599,10.178916,36.842069,10.133876,6.754
35.672912,9.104345,36.811397,10.229238,186.248
36.810286,10.181156,36.828958,10.210672,4.415
36.800752,10.206776,36.361417,9.176159,108.604
36.048543,10.505278,36.183493,9.556147,97.714
36.729846,10.740792,36.408352,10.702716,41.788
36.806593,10.184072,36.660758,9.089208,113.933
36.477167,8.781451,36.801393,10.171022,141.464
35.67262,10.895883,36.723909,10.738941,137.077
35.283905,10.952385,35.925807,10.573907,89.195
36.792087,10.172048,36.819346,10.230305,8.028
36.846033,10.09118,36.404172,10.704288,85.04
36.784073,10.174911,36.760722,10.223957,6.036
36.875368,10.109805,36.666545,9.092185,107.849
36.805077,10.184065,36.827562,10.215615,4.929
36.88279,10.159266,32.935313,10.454733,517.575
36.807891,10.181601,34.923646,8.12167,306.452
34.376686,8.838411,36.843347,10.091672,350.823
37.276237,9.864807,36.812143,10.174479,69.935
33.317629,9.882705,36.835504,10.139159,434.168
35.926176,10.57347,36.863346,10.144132,116.263
32.932277,10.455929,33.321618,9.881947,85.176
36.842182,10.087769,36.887675,10.189498,13.971
36.802868,10.171613,33.88171,10.099843,366.612
33.120914,9.050702,36.506627,10.499895,440.058
36.510702,10.506135,36.560899,10.671544,19.697
36.504674,10.502809,36.871758,10.191598,55.054
34.738471,10.761894,36.842946,10.086669,265.588
35.498878,11.045387,35.928076,10.577564,70.849
36.355203,9.185418,36.817384,10.165688,110.063
36.862758,10.221435,36.802135,10.168672,11.019
36.05493,10.501568,33.117325,9.047593,388.486
36.808234,10.181767,35.670504,10.900201,152.789
36.360675,9.184759,36.841692,10.189865,123.568
36.798855,10.201629,36.832447,10.159611,7.288
36.81401,10.229291,36.857965,10.135244,11.96
36.811975,10.171685,36.728425,10.735517,61.703
36.566693,10.671719,35.670209,10.896975,111.63
36.358799,9.179563,36.877295,10.191919,121.445
33.878977,10.091948,34.430324,10.071278,71.7
36.786137,10.174623,36.73765,10.255989,11.516
36.799678,10.172529,36.799784,10.210791,4.661
36.808276,10.189062,36.754506,10.228741,8.456
36.665075,9.085827,36.186364,9.556844,83.52
34.923293,8.124824,32.932513,10.4535,353.559
36.80812,10.181567,33.120085,9.048836,473.703
36.471338,8.780343,36.840513,10.137392,151.216
36.853508,10.14246,36.840987,10.091657,5.83
36.927342,10.273007,33.31907,9.876445,473.844
36.889217,10.18645,36.844663,10.093051,12.807
33.120581,9.050417,36.791236,10.174029,444.309
36.838441,10.157672,35.669382,10.900053,164.832
32.931796,10.4502,36.930793,10.273039,460.192
36.730431,10.251579,36.822021,10.167118,15.554
34.370965,8.831305,36.833851,10.230258,343.554
36.842058,10.090291,34.354745,10.549643,320.971
36.835964,10.230877,36.836956,10.125847,12.595
36.826948,10.209507,36.806486,10.181433,4.01
36.804582,10.17867,36.054974,10.499797,94.438
36.87471,10.106844,35.507652,11.041882,198.372
36.845376,10.095317,36.408433,10.695932,89.359
36.665129,9.088877,33.119181,9.049288,410.273
36.044819,10.503724,36.564097,10.669277,66.339
32.933595,10.455671,36.817653,10.172941,492.981
36.506647,10.504997,36.831272,10.162777,54.905
36.650282,10.737907,32.928344,10.455257,439.382
34.349016,10.554025,37.271879,9.866303,363.135
36.511354,10.505611,36.360098,9.181692,132.564
36.723176,10.736317,36.811587,10.180823,61.809
35.678826,9.110794,36.798867,10.206962,176.535
35.932118,10.578262,34.744185,10.757749,154.614
36.845755,10.192444,37.271824,9.860921,66.993
36.826806,10.20933,34.367518,8.825814,317.097
36.352751,9.176564,36.662675,9.088275,40.61
35.27584,10.948502,37.274707,9.86832,251.604
35.929046,10.574003,36.927833,10.272189,130.133
36.807753,10.204016,35.673524,10.896194,153.709
36.471478,8.782417,36.837254,10.160488,142.571
35.288411,10.949424,36.735347,10.252056,187.599
36.838408,10.128635,36.732011,10.744236,70.958
36.783846,10.178759,36.807994,10.204447,4.276
36.807131,10.178241,36.046072,10.504853,100.79
36.727477,10.736174,36.79947,10.202101,53.244
36.891917,10.188094,36.815279,10.166008,11.278
36.836343,10.211244,36.927349,10.280528,16.848
35.673122,9.105722,32.927816,10.450687,380.455
36.825249,10.155958,34.430396,10.07082,317.599
36.853392,10.194962,36.359271,9.182484,113.081
37.279246,9.864765,36.849872,10.192787,68.737
33.882257,10.101632,34.744207,10.762398,134.47
36.40881,10.700227,36.510474,10.507124,23.781
36.800435,10.584728,33.880909,10.100906,363.774
36.559061,10.677614,36.797882,10.205004,56.089
36.729327,10.73856,36.833644,10.15547,61.977
36.859279,10.138303,35.67291,10.894795,170.285
35.286413,10.946667,36.561407,10.676192,160.901
36.831896,10.217709,36.787817,10.173704,8.658
35.672043,10.898654,36.842322,10.133894,172.019
36.792139,10.172673,36.88974,10.190245,13.89
36.729179,10.738693,35.926066,10.570482,100.368
36.802724,10.587336,36.798662,10.17371,42.958
35.671019,9.107364,35.672562,10.895408,182.657
32.933051,10.453469,36.810736,10.182315,463.621
36.830163,10.225346,34.738389,10.76005,266.462
36.795845,10.208785,36.663188,9.087232,108.381
34.379105,8.832592,36.832702,10.214926,336.904
36.807849,10.181896,36.562863,10.674634,59.873
36.356055,9.181863,36.876398,10.336778,125.564
36.65143,10.741607,36.831787,10.208663,55.421
36.78795,10.174623,36.507854,10.508817,49.587
33.320659,9.883844,34.374708,8.833462,164.306
36.17979,9.556605,34.423861,10.076083,210.869
37.275457,9.863626,35.923263,10.57495,170.577
33.125382,9.048156,35.668413,9.109543,315.412
36.650963,10.735358,36.862797,10.137541,68.051
36.814367,10.178764,36.647328,10.732081,63.816
36.873176,10.219778,35.284759,10.948395,203.321
34.428909,10.071663,33.884812,10.096734,71.794
36.65238,10.740783,34.739033,10.761141,249.485
36.352737,9.180739,36.474716,8.78338,45.117
36.813585,10.17622,36.802925,10.590883,45.006
36.871746,10.215689,36.824844,10.162912,8.842
36.844872,10.084675,36.785451,10.171036,13.772
36.891211,10.192253,34.926375,8.125794,320.168
36.81441,10.231629,35.672516,9.105376,176.697
36.851084,10.195609,36.561065,10.675156,60.977
35.503405,11.046288,36.816182,10.172439,187.131
34.737028,10.754382,36.888773,10.15734,269.268
33.116129,9.050219,36.833811,10.222046,470.209
36.737747,10.254325,36.513601,10.504581,39.62
35.680877,10.896169,35.503196,11.042632,28.321
36.813942,10.228226,36.798827,10.176041,6.704
36.796546,10.58746,36.471468,8.785074,177.759
36.839472,10.09569,37.272649,9.867203,63.928
36.818578,10.227345,36.738976,10.256897,11.342
36.841951,10.133434,35.927659,10.578326,112.87
36.887007,10.156554,33.119604,9.052219,504.281
35.924872,10.576315,36.835784,10.224043,122.614
36.514264,10.502546,36.731941,10.253351,40.676
36.847963,10.085497,34.432217,10.080614,298.929
37.27085,9.862728,33.119609,9.047462,518.314
34.744246,10.762485,36.730048,10.255127,258.169
36.862973,10.136234,35.673411,9.108152,167.082
35.669178,10.899795,36.874064,10.339555,151.005
36.84312,10.132084,35.929413,10.575934,127.917
36.857732,10.137538,36.822953,10.171259,6.77
36.508594,10.509029,36.410032,10.703225,26.009
36.649304,10.736759,33.317309,9.880746,420.889
36.85086,10.194242,36.821925,10.166958,5.233
36.512763,10.50268,36.886777,10.190493,57.192
36.051312,10.506241,36.177778,9.549522,97.309
35.501628,11.040389,36.180677,9.550604,171.772
36.87088,10.108111,36.799782,10.177442,12.016
36.182465,9.557452,36.867223,10.221872,115.337
36.51377,10.509049,34.376009,8.830856,318.287
35.930627,10.573404,34.373116,8.830536,272.719
36.841095,10.131859,36.727246,10.739748,69.155
36.559162,10.67302,35.672239,10.895252,116.035
36.888189,10.192914,35.671552,10.894492,170.135
36.840917,10.090298,36.727646,10.74043,72.642
36.831012,10.224698,36.731966,10.252407,14.36
36.053008,10.507892,36.800314,10.209072,95.541
36.799579,10.170881,36.875497,10.337408,20.808
33.879739,10.09899,35.927784,10.578328,258.775
35.282321,10.950951,32.927422,10.449942,295.093
34.73668,10.760024,36.875313,10.104324,288.519
33.878284,10.099258,35.670429,9.104136,242.38
36.823165,10.164944,36.822758,10.158979,0.744
33.121656,9.050275,36.887623,10.188707,478.659
36.471227,8.786705,36.735216,10.251332,153.243
37.275371,9.861812,36.866275,10.218116,67.459
36.648579,10.736887,36.864694,10.138824,65.372
36.841023,10.132926,36.821946,10.162151,4.29
36.856072,10.198419,33.114986,9.047103,442.954
34.921189,8.128157,36.505185,10.504472,322.102
36.476338,8.783508,34.347977,10.558358,300.974
36.410648,10.699993,36.820118,10.152258,76.359
34.345586,10.556811,36.860325,10.142511,299.053
36.649261,10.73593,36.729818,10.739347,10.737
36.867649,10.223116,36.877471,10.338671,14.48
36.800222,10.588568,34.434728,10.073282,285.204
36.759849,10.226969,36.803631,10.181479,7.698
36.407397,10.703007,35.28377,10.950877,145.771
36.87623,10.106089,36.822455,10.152,8.769
36.850133,10.197785,36.736972,10.251246,15.86
34.342925,10.548094,33.12029,9.049568,223.156
33.322821,9.87937,35.678633,9.107401,312.147
36.833939,10.151627,36.874042,10.106929,8.173
36.881419,10.102815,36.731727,10.252572,24.686
36.84701,10.139346,36.472168,8.788414,139.919
36.789031,10.173846,36.662183,9.083285,103.153
36.654804,10.734784,36.73796,10.254376,53.251
36.56242,10.671114,36.818649,10.163378,65.112
36.735451,10.255552,36.927717,10.274387,26.945
36.927885,10.276188,36.734473,10.257524,25.676
37.274907,9.866432,34.928233,8.121432,315.582
36.353561,9.181112,36.666772,9.093436,42.395
34.923406,8.124745,36.798142,10.585967,331.697
36.359368,9.178255,36.661624,9.087856,40.332
36.817132,10.231797,32.930924,10.452826,487.148
36.756101,10.224331,36.844589,10.194569,13.902
36.806938,10.181344,34.740314,10.758836,267.811
36.831702,10.229728,36.801061,10.171791,7.655
36.04703,10.506811,34.744838,10.761996,162.949
34.348337,10.552108,36.79679,10.587218,285.858
35.502764,11.042828,36.802995,10.171118,183.89
36.876654,10.192142,36.79413,10.590136,43.779
36.844263,10.090634,36.052157,10.5019,100.128
36.81601,10.227916,36.874248,10.194666,10.025
36.653732,10.739843,36.807211,10.18168,59.879
36.878347,10.155916,36.820932,10.163289,8.846
36.661827,9.08492,36.83023,10.231404,114.541
36.508361,10.507106,36.049014,10.503502,64.622
36.833199,10.222927,37.273102,9.867357,71.857
36.646097,10.737477,36.802179,10.171292,66.065
32.926543,10.453953,36.827366,10.211861,509.532
32.930659,10.454009,36.847394,10.090625,499.43
37.273588,9.866112,36.362891,9.179423,133.726
36.842066,10.086708,36.798913,10.213706,16.889
36.505915,10.507605,36.757143,10.227746,42.349
33.115095,9.047588,36.830418,10.158267,485.447
34.371141,8.830976,36.858222,10.140473,348.776
36.927264,10.270399,36.837276,10.15635,17.987
36.806663,10.185044,34.347003,10.550291,311.513
36.841445,10.137399,34.926181,8.128483,309.663
36.886473,10.192811,36.877512,10.106628,9.527
36.180267,9.556516,36.804342,10.171389,99.58
36.731963,10.733014,36.409928,10.700418,38.879
36.358136,9.188215,36.879417,10.341078,125.092
36.829844,10.214583,36.871552,10.344691,15.907
36.554519,10.677032,36.051128,10.50813,65.319
34.377853,8.835399,36.858523,10.137901,321.37
36.801975,10.206575,36.873627,10.197911,10.115
36.472766,8.788957,36.81533,10.181859,145.762
36.833314,10.161101,36.844215,10.136824,2.981
36.182066,9.551702,35.504054,11.044026,166.396
34.432849,10.073892,36.50811,10.506736,258.457
34.350146,10.550039,36.556642,10.669663,275.09
36.83289,10.228383,36.658118,9.092292,109.427
35.504394,11.040746,36.473159,8.781974,251.134
36.049688,10.509915,36.758685,10.22599,90.396
35.675825,9.105744,33.876751,10.09858,252.43
36.758258,10.226899,33.881477,10.096952,345.53
36.357657,9.179007,36.182524,9.556457,47.955
36.181998,9.549368,36.401161,10.698141,115.547
36.886457,10.152892,36.559746,10.673217,67.483
36.839426,10.136061,35.504428,11.042081,175.931
36.890786,10.190441,36.880285,10.335272,16.469
36.761763,10.224182,36.04157,10.509941,100.376
36.835402,10.160202,36.838076,10.087901,8.168
36.050519,10.505635,34.737077,10.76071,163.598
36.837473,10.158221,36.875946,10.105768,7.476
36.874855,10.192618,35.49965,11.044692,184.34
36.409728,10.696434,36.867631,10.143459,82.478
36.8597,10.135298,33.316313,9.880058,430.27
36.363071,9.179086,36.926787,10.271073,122.19
32.927077,10.451027,33.316823,9.878566,82.699
34.920906,8.127349,37.273741,9.86365,328.777
35.502345,11.040761,36.892435,10.190068,200.829
36.409153,10.701462,32.932585,10.451255,425.828
36.180019,9.553816,34.346776,10.546237,244.047
36.824502,10.15435,36.665223,9.085525,100.715
36.83192,10.226996,36.874827,10.195402,7.054
36.821204,10.229769,36.561687,10.671814,55.889
34.431304,10.077043,36.834106,10.160753,285.8
36.842625,10.127797,36.660284,9.091878,107.561
36.822389,10.15338,34.375748,8.828897,346.561
36.863943,10.225395,36.890672,10.190986,5.212
36.869497,10.217254,36.051552,10.499411,100.692
33.319848,9.88354,36.837032,10.135618,460.912
35.928632,10.565691,36.821163,10.157576,121.108
35.679144,10.890753,36.821091,10.155615,148.837
36.559613,10.677196,32.933182,10.451846,430.47
36.873363,10.19704,36.843783,10.086628,13.359
36.658595,10.741991,32.929152,10.447332,468.088
32.928662,10.448938,36.756166,10.230444,474.765
36.833111,10.227507,36.510512,10.504036,52.3
36.556488,10.67404,34.427545,10.075151,282.187
34.42851,10.07013,36.877348,10.338356,312.604
36.876148,10.194672,34.928889,8.125551,316.545
34.372279,8.834611,34.739007,10.762968,208.37
36.799125,10.168205,36.735115,10.252369,13.422
36.837073,10.232503,36.892181,10.190436,9.337
36.886681,10.190028,36.179834,9.556502,108.641
36.661959,9.089575,34.920962,8.131459,233.806
36.505889,10.502449,36.787327,10.1721,52.957
36.818682,10.232229,36.830917,10.2257,2.011
34.348014,10.55004,36.890014,10.194364,325.356
36.824577,10.15573,36.866531,10.217844,9.483
36.806099,10.181893,36.802444,10.209089,2.943
36.855237,10.150151,36.815942,10.226482,10.994
36.763926,10.223326,36.813843,10.230185,7.91
35.677049,10.899494,36.803014,10.168607,149.977
34.737537,10.761033,36.831693,10.227252,247.726
36.730224,10.730787,36.865963,10.219907,54.736
34.373991,8.833132,36.653827,10.737671,359.466
36.862428,10.139273,35.276118,10.945534,212.584
34.352287,10.553927,35.279752,10.94869,127.491
34.735329,10.762107,33.884448,10.10241,116.34
34.372427,8.832652,36.762187,10.221867,328.649
34.372776,8.837307,32.931826,10.447555,242.959
36.822141,10.154457,33.117841,9.047328,504.439
34.348068,10.548852,36.824671,10.159367,295.608
36.843667,10.089025,36.508395,10.501857,62.733
36.847622,10.19407,36.834525,10.158283,4.353
36.726521,10.742745,36.799664,10.171182,60.482
35.497266,11.042672,33.116532,9.05019,345.452
36.804452,10.168287,36.876097,10.334521,20.547
36.872662,10.191153,33.121723,9.047584,475.385
36.870052,10.221693,36.665318,9.083128,109.711
36.05653,10.4997,35.279129,10.948743,108.79
36.185875,9.556345,36.832961,10.1601,101.433
36.883721,10.157608,36.729923,10.737808,61.504
36.884789,10.157417,36.506684,10.508281,57.045
36.8627,10.138128,36.357822,9.180412,119.964
34.921455,8.126223,35.277011,10.950575,291.961
36.183249,9.559701,36.868941,10.219555,104.019
35.675092,10.899746,36.860928,10.138332,173.821
36.888585,10.190755,36.87552,10.194041,2.131
36.863464,10.140218,36.84241,10.136374,3.139
36.510395,10.516007,36.354688,9.178345,131.438
34.922501,8.126823,36.820092,10.168699,306.062
36.810011,10.182639,36.864221,10.223063,8.713
33.883523,10.09803,36.891109,10.155428,360.245
36.758609,10.228014,36.477564,8.787676,141.427
36.831422,10.215138,34.927357,8.129456,332.819
36.869695,10.192395,36.792523,10.180329,11.85
36.824791,10.152492,36.357495,9.180365,114.374
36.846472,10.091109,36.807854,10.168146,11.264
36.819209,10.227493,36.815041,10.181637,5.526
36.925706,10.276867,36.834585,10.163313,19.619
36.736019,10.254007,36.504995,10.508997,40.206
36.820378,10.170139,36.872348,10.334935,19.032
36.804396,10.181625,36.726663,10.736523,61.368
36.798984,10.207749,36.861846,10.137299,12.497
36.815366,10.228313,35.283817,10.945075,195.545
36.506888,10.50487,36.667254,9.088907,145.384
34.73902,10.763618,34.350527,10.553233,58.047
36.503577,10.50569,36.411505,10.698474,21.772
35.279106,10.95111,36.660987,9.085985,258.967
33.116628,9.051424,37.264225,9.864499,555.324
36.879016,10.107448,34.922885,8.128096,332.535
36.802941,10.18002,36.843557,10.095192,11.122
35.67609,10.89342,36.872427,10.212369,165.795
36.402867,10.701278,36.649614,10.737613,34.211
36.854619,10.190407,36.858693,10.136188,6.608
36.511291,10.507593,36.873363,10.330381,52.235
36.876123,10.102051,35.28349,10.950143,216.487
36.836893,10.159565,36.660529,9.085987,102.494
36.550423,10.671865,36.797895,10.589043,32.71
36.727102,10.734314,36.827148,10.156815,60.049
35.922739,10.577601,34.346095,10.552917,182.393
36.812857,10.185105,37.265166,9.864818,66.484
36.816495,10.162749,36.662086,9.084383,109.702
34.737052,10.758156,36.878279,10.338494,273.796
36.402234,10.705018,36.89025,10.155257,90.114
36.356007,9.180114,36.054675,10.504014,129.25
36.508985,10.505781,36.359102,9.184756,130.34
36.735662,10.250349,36.354501,9.190918,122.188
36.818672,10.154596,36.847993,10.199482,6.944
33.320197,9.877009,34.431681,10.074056,147.554
36.850895,10.197451,37.272721,9.867708,69.279
36.83367,10.156575,33.883809,10.093841,355.923
36.848882,10.19314,36.052884,10.507305,108.134
36.883279,10.156416,36.562694,10.673291,65.8
36.831342,10.155102,35.673292,10.896873,157.529
36.812927,10.182644,36.848454,10.198735,5.417
35.929751,10.575733,34.736159,10.758346,154.101
36.890702,10.195108,36.822073,10.15975,10.592
36.66349,9.086348,34.920197,8.121807,246.685
33.323117,9.878775,36.88327,10.15452,430.323
36.474669,8.787268,36.048837,10.509506,173.958
36.508514,10.506977,36.876173,10.33357,53.401
37.276953,9.865158,36.85736,10.142421,64.852
33.115464,9.048619,33.88258,10.099432,146.754
36.471642,8.785396,36.511462,10.503309,165.97
36.845105,10.08462,36.856177,10.138523,6.848
36.825121,10.225365,36.793918,10.206869,4.775
34.349855,10.550792,36.877057,10.103237,297.47
36.564668,10.677899,36.476447,8.788435,192.8
34.920634,8.131187,33.325256,9.884667,265.948
36.473571,8.782732,35.673919,10.893385,235.994
33.117452,9.042105,37.272401,9.870236,542.648
33.318188,9.877701,36.84771,10.088746,405.41
36.564816,10.672377,34.374168,8.831883,337.647
36.403346,10.701257,36.726654,10.74087,43.71
36.847014,10.197249,36.812033,10.174193,5.908
36.647943,10.737948,36.879614,10.339637,49.407
36.833656,10.22437,36.734935,10.252716,15.405
36.864725,10.223201,33.122164,9.045873,476.1
34.351315,10.555926,34.370393,8.83181,176.647
32.927374,10.45168,36.891535,10.18953,475.804
36.836553,10.151781,36.880915,10.337857,21.308
34.921469,8.121715,36.786634,10.175135,325.653
36.83107,10.157389,34.923694,8.122576,314.545
36.925983,10.275393,36.829916,10.157486,18.867
37.275318,9.863602,36.872153,10.104351,62.62
34.349689,10.555524,36.798017,10.210063,307.027
36.833213,10.213859,36.735096,10.738044,59.527
33.118097,9.047907,36.405269,10.695435,429.441
35.505287,11.038557,36.880336,10.160823,205.449
36.874097,10.193032,35.674339,10.899025,159.353
36.75999,10.228763,36.508824,10.50826,44.113
37.275462,9.861521,35.27963,10.952217,272.794
35.280485,10.950637,36.861776,10.144905,213.495
36.183812,9.553521,36.731114,10.252331,100.704
37.278303,9.866414,34.927222,8.119579,317.662
36.756199,10.225484,34.369446,8.828486,319.054
36.800054,10.172754,36.928161,10.275522,19.891
36.817646,10.231512,36.476808,8.78174,145.549
36.829641,10.210882,35.675118,9.104818,189.021
35.925837,10.572647,36.876297,10.193982,123.847
36.822179,10.157329,36.848952,10.189532,5.196
34.926163,8.130517,36.359488,9.184885,212.668
34.744263,10.760071,36.869637,10.106905,280.698
36.754953,10.230085,35.928144,10.575111,105.314
36.849387,10.188861,34.923921,8.121078,320.898
34.922852,8.129845,36.816889,10.16334,312.213
36.505334,10.501377,36.832779,10.1528,53.024
36.879357,10.157111,36.804129,10.1808,12.325
36.730679,10.73628,36.800762,10.205647,56.406
36.926048,10.274693,36.841768,10.137286,18.826
36.887074,10.152924,36.812155,10.175849,10.718
36.805273,10.171744,36.806465,10.175751,0.534
36.650214,10.740117,32.93148,10.452453,469.196
35.927061,10.577104,36.87668,10.103295,136.0
36.828659,10.214876,36.758142,10.22629,10.731
36.805736,10.17431,36.051503,10.508247,104.546
36.847417,10.084954,36.786549,10.173553,14.096
36.357538,9.18379,36.757518,10.226908,121.744
36.843996,10.085938,35.503467,11.046039,183.301
36.830449,10.210802,36.876123,10.101539,14.752
36.406938,10.709562,36.048568,10.509852,55.702
36.819022,10.156341,36.727825,10.742036,61.865
36.890232,10.1851,36.052125,10.505257,102.15
35.673279,10.899004,36.816042,10.23057,159.52
36.81146,10.180702,32.930373,10.45543,506.785
32.93357,10.451452,35.275817,10.947682,287.875
36.835671,10.227735,34.347824,10.555907,293.425
36.888031,10.160023,36.474257,8.783664,138.981
35.672479,9.103789,36.558766,10.681192,192.095
36.798651,10.591416,36.875486,10.10788,49.233
36.840189,10.093004,36.728642,10.732179,70.021
36.795494,10.203654,36.820269,10.169188,5.165
33.120138,9.045627,36.841903,10.088749,464.977
36.842427,10.135386,34.368892,8.834148,336.174
34.371827,8.82804,36.837247,10.087295,341.862
36.865276,10.221337,36.812705,10.228515,7.377
36.050021,10.507244,36.881219,10.156561,112.725
36.510078,10.503885,36.729064,10.74206,39.669
34.37263,8.824803,36.84109,10.092195,329.989
36.735961,10.247636,34.432807,10.072296,290.991
35.675273,10.892766,34.347376,10.548752,167.198
36.878235,10.335602,36.819656,10.156552,20.595
35.926913,10.575288,36.179944,9.561189,107.276
35.93006,10.57427,36.470086,8.787453,177.218
36.825351,10.15645,35.676551,10.894348,170.268
36.81107,10.228412,36.833111,10.228392,3.363
33.317287,9.880289,36.35875,9.186316,385.201
36.810676,10.228904,36.818824,10.156894,7.961
35.930124,10.576561,35.279882,10.950507,92.192
36.78749,10.179916,36.846449,10.195415,8.969
36.783903,10.17761,36.7977,10.201443,3.267
36.84297,10.133473,35.278151,10.950229,214.477
34.375013,8.834384,36.811497,10.179032,335.896
36.563745,10.676718,34.738306,10.756548,220.341
36.663679,9.091646,36.859419,10.143258,103.792
33.311685,9.878808,34.378518,8.831761,170.595
35.672553,10.890366,36.049663,10.507539,60.653
35.503617,11.039185,36.852126,10.19462,190.818
36.88802,10.194793,36.349255,9.186178,120.979
36.562578,10.678138,36.861586,10.219867,63.111
36.662893,9.084682,36.925065,10.273171,127.755
34.374251,8.826885,36.78423,10.171383,338.176
33.312306,9.884393,35.497306,11.041687,310.952
36.801185,10.176444,36.895557,10.186463,14.253
35.281063,10.947353,36.867773,10.219015,211.945
36.661155,9.086293,36.783828,10.17698,103.114
36.729058,10.738134,36.83248,10.208731,58.732
34.740417,10.76131,36.785595,10.168711,253.927
36.833524,10.138491,36.821886,10.163135,3.455
36.811537,10.231101,37.272586,9.867741,72.956
36.832636,10.214001,36.666964,9.084715,110.518
36.818574,10.227331,36.792419,10.593182,37.643
36.849809,10.191413,36.801871,10.204082,7.488
36.873135,10.154362,33.31851,9.885408,421.499
34.743148,10.751574,34.915575,8.125344,249.385
34.34293,10.556153,36.804216,10.186333,305.039
36.735868,10.251819,35.678123,9.107773,180.995
36.845195,10.085683,36.800895,10.200661,14.445
33.31752,9.879794,34.739833,10.758125,195.546
36.793375,10.167701,36.829533,10.212669,7.807
36.508928,10.506469,36.867556,10.219855,54.583
36.563157,10.673052,36.850826,10.195968,64.511
36.054013,10.503275,36.873887,10.106866,110.796
36.790369,10.1762,33.321771,9.881876,424.257
34.370922,8.828976,36.754583,10.224594,337.408
36.874387,10.191274,36.842169,10.086482,13.848
35.278111,10.944215,36.35675,9.185747,211.345
33.321911,9.88246,36.35971,9.187098,354.686
36.878272,10.102657,35.283136,10.949648,217.01
36.55821,10.672896,35.674941,10.894411,114.06
35.673409,10.895887,32.939722,10.454849,331.936
36.874876,10.338647,35.502503,11.044874,185.115
36.357122,9.184476,36.845672,10.139504,119.354
36.846372,10.136097,37.281502,9.870083,60.185
36.813186,10.227386,36.755221,10.223537,7.961
34.430978,10.077268,36.801647,10.16954,307.266
36.814595,10.174371,36.892322,10.18408,11.31
34.431507,10.074026,36.407582,10.69987,255.675
36.822953,10.160553,32.927232,10.450814,462.115
34.741456,10.757685,36.865607,10.141192,261.759
36.828273,10.232119,32.932348,10.45841,494.009
36.354409,9.180712,35.287052,10.948751,228.83
36.827162,10.208699,36.187874,9.551122,100.166
34.745489,10.758693,36.35827,9.181348,247.059
36.884516,10.187586,33.117596,9.051067,487.528
34.350341,10.547303,36.509454,10.512435,276.348
36.737943,10.253112,34.926137,8.126007,313.612
